unique_id,date,name,category,type,rating,price,average_revenue
135246866898304,2022-03-07,Executive Suite,HotelRoom,Travel,2,77,90262.17
135246866898352,2022-01-05,Family Farmhouse,Cottage,Vacation,2,73,62255.81
135246866898400,2022-04-04,Royal Suite,HotelRoom,Travel,,82,93598.46
135246866898448,2022-06-19,Family Farmhouse,Cottage,Vacation,1,91,68373.65
135246866898496,2022-03-08,Royal Suite,HotelRoom,Travel,1,80,89290.98
135246866898544,2022-01-04,Sunset Retreat,BeachHouse,Vacation,2,80,70555.84
135246866898592,2022-08-18,Family Farmhouse,Cottage,Vacation,1,88,99323.61
135246866898640,2022-04-17,Urban Retreat,Cottage,Vacation,3,,
135246866898688,2022-05-11,Family Farmhouse,Cottage,Vacation,2,,
135246866898736,2022-03-13,Family Farmhouse,Cottage,Vacation,2,85,98823.94
135246866898784,2022-10-20,Royal Suite,HotelRoom,Travel,1,68,72598.39
135246866898832,2022-04-21,Royal Suite,HotelRoom,Travel,1,,
135246866898880,2022-02-13,Urban Retreat,Cottage,Vacation,3,91,73055.99
135246866898928,2022-03-20,Royal Suite,HotelRoom,Travel,2,,
135246866898976,2022-02-16,Family Farmhouse,Cottage,Vacation,2,87,83584.26
135246866899024,2022-05-16,Royal Suite,HotelRoom,Travel,2,70,75162.32
135246866899072,2022-03-08,Family Farmhouse,Cottage,Vacation,1,87,83790.54
135246866899120,2022-04-05,Family Farmhouse,Cottage,Vacation,1,82,84933.11
135246866899168,2022-02-14,Family Farmhouse,Cottage,Vacation,1,79,77547.27
135246866899216,2022-02-13,Seaside Cottage,BeachHouse,Vacation,1,78,76682.78
135246866899264,2022-04-13,Family Farmhouse,Cottage,Vacation,1,63,87724.9
135246866899312,2022-09-11,Royal Suite,HotelRoom,Travel,1,86,99167.26
135246866899360,2022-02-23,Royal Suite,HotelRoom,Travel,1,94,72677.42
135246866899408,2022-06-16,Family Farmhouse,Cottage,Vacation,1,64,70811.31
135246866899456,2022-07-04,Sunset Retreat,BeachHouse,Vacation,1,79,75815.54
135246866899504,2022-02-18,Royal Suite,HotelRoom,Travel,2,67,86130.84
135246866899552,2022-02-13,Royal Suite,HotelRoom,Travel,2,65,84851.23
135246866899600,2022-04-18,Royal Suite,HotelRoom,Travel,2,84,89048.87
135246866899648,2022-02-23,Royal Suite,HotelRoom,Travel,3,88,76036.05
135246866899696,,Executive Suite,HotelRoom,Travel,1,98,92887.95
135246866899744,2022-02-12,Family Farmhouse,Cottage,Vacation,2,96,80673.5
135246866899792,2022-06-30,Executive Suite,HotelRoom,Travel,2,85,85706.26
135246866899840,2022-02-17,Family Farmhouse,Cottage,Vacation,1,79,72369.83
135246866899888,2022-07-11,Royal Suite,HotelRoom,Travel,2,,
135246866899936,2022-03-05,Royal Suite,HotelRoom,Travel,,85,64912.12
135246866899984,2022-01-06,Royal Suite,HotelRoom,Travel,,78,98531.9
135246866900032,2022-01-21,Family Farmhouse,Cottage,Vacation,2,73,98107.1
135246866900080,2022-06-11,Family Farmhouse,Cottage,Vacation,1,87,64142.0
135246866900128,2022-03-12,Family Farmhouse,Cottage,Vacation,2,73,84879.66
135246866900176,2022-01-03,Family Farmhouse,Cottage,Vacation,1,78,85622.98
135246866900224,2022-06-01,Royal Suite,HotelRoom,Travel,2,67,85538.34
135246866900272,2022-03-29,Urban Retreat,Cottage,Vacation,2,64,68350.34
135246866900320,2022-08-07,Family Farmhouse,Cottage,Vacation,1,73,82661.24
135246866900368,2022-10-17,Family Farmhouse,Cottage,Vacation,1,71,63566.34
135246866900416,2022-03-10,Family Farmhouse,Cottage,Vacation,1,,
135246866900464,2022-01-14,Family Farmhouse,Cottage,Vacation,,73,70701.29
135246866900512,2022-03-10,Royal Suite,HotelRoom,Travel,1,90,74636.09
135246866900560,2022-01-30,Family Farmhouse,Cottage,Vacation,3,83,82699.75
135246866900608,2022-01-07,Executive Suite,HotelRoom,Travel,1,81,72700.21
135246866900656,2022-04-03,Royal Suite,HotelRoom,Travel,1,90,76316.66
135246866900704,2022-04-22,Family Farmhouse,Cottage,Vacation,2,82,79442.36
135246866900752,2022-06-26,Seaside Cottage,BeachHouse,Vacation,,79,67138.28
135246866900800,2022-01-20,Executive Suite,HotelRoom,Travel,1,89,74634.01
135246866900848,2022-05-11,Urban Retreat,Cottage,Vacation,1,91,70051.99
135246866900896,2022-06-09,Royal Suite,HotelRoom,Travel,2,82,63366.95
135246866900944,2022-03-30,Royal Suite,HotelRoom,Travel,2,77,87898.62
135246866900992,2022-04-06,Royal Suite,HotelRoom,Travel,2,73,83440.61
135246866901040,2022-06-05,Royal Suite,HotelRoom,Travel,2,76,86038.39
135246866901088,2022-02-25,Royal Suite,HotelRoom,Travel,3,82,83449.56
135246866901136,2022-07-11,Royal Suite,HotelRoom,Travel,2,62,77628.27
135246866901184,2022-02-03,Royal Suite,HotelRoom,Travel,2,81,98481.67
135246866901232,2022-07-26,Family Farmhouse,Cottage,Vacation,1,77,91579.85
135246866901280,2022-03-03,Royal Suite,HotelRoom,Travel,2,83,77692.16
135246866901328,2022-03-06,Executive Suite,HotelRoom,Travel,1,80,81640.68
135246866901376,2022-01-20,Royal Suite,HotelRoom,Travel,4,72,85404.4
135246866901424,2022-05-24,Executive Suite,HotelRoom,Travel,2,96,70605.29
135246866901472,2022-04-05,Urban Retreat,Cottage,Vacation,1,74,76169.75
135246866901520,2022-06-05,Family Farmhouse,Cottage,Vacation,1,84,78257.62
135246866901568,2022-02-13,Urban Retreat,Cottage,Vacation,3,84,74968.97
135246866901616,2022-07-22,Urban Retreat,Cottage,Vacation,1,71,70993.53
135246866901664,,Family Farmhouse,Cottage,Vacation,4,93,68731.37
135246866901712,,Executive Suite,HotelRoom,Travel,2,96,85877.94
135246866901760,2022-02-26,Family Farmhouse,Cottage,Vacation,2,,
135246866901808,2022-01-30,Urban Retreat,Cottage,Vacation,3,79,64997.18
135246866901856,,Family Farmhouse,Cottage,Vacation,2,72,86623.57
135246866901904,2022-01-17,Sunset Retreat,BeachHouse,Vacation,1,75,73994.76
135246866901952,2022-01-03,Seaside Cottage,BeachHouse,Vacation,1,67,78227.66
135246866902000,2022-05-17,Royal Suite,HotelRoom,Travel,1,62,80957.08
135246866902048,2022-02-27,Family Farmhouse,Cottage,Vacation,3,86,84718.93
135246866902096,2022-01-03,Family Farmhouse,Cottage,Vacation,4,85,86238.79
135246866902144,2022-07-12,Royal Suite,HotelRoom,Travel,2,,
135246866902192,2022-03-15,Seaside Cottage,BeachHouse,Vacation,4,93,92260.62
135246866902240,2022-03-10,Family Farmhouse,Cottage,Vacation,1,98,68069.08
135246866902288,2022-06-04,Royal Suite,HotelRoom,Travel,2,91,88756.22
135246866902336,2022-02-03,Family Farmhouse,Cottage,Vacation,2,81,93465.23
135246866902384,2022-08-04,Executive Suite,HotelRoom,Travel,2,85,77395.44
135246866902432,2022-06-07,Family Farmhouse,Cottage,Vacation,3,77,79452.14
135246866902480,2022-01-17,Urban Retreat,Cottage,Vacation,1,93,83719.12
135246866902528,2022-10-23,Family Farmhouse,Cottage,Vacation,4,81,63160.83
135246866902576,2022-02-08,Family Farmhouse,Cottage,Vacation,1,80,75248.29
135246866902624,2022-03-23,Family Farmhouse,Cottage,Vacation,3,77,94767.33
135246866902672,2022-01-08,Royal Suite,HotelRoom,Travel,1,70,96197.19
135246866902720,2022-02-10,Family Farmhouse,Cottage,Vacation,2,74,73203.37
135246866902768,2022-04-28,Presidential Suite,HotelRoom,Travel,1,73,67710.62
135246866902816,2022-07-06,Royal Suite,HotelRoom,Travel,2,86,77995.19
135246866902864,2022-03-03,Family Farmhouse,Cottage,Vacation,1,88,76442.41
135246866902912,2022-02-11,Royal Suite,HotelRoom,Travel,1,75,87549.11
135246866902960,,Executive Suite,HotelRoom,Travel,3,81,63167.27
135246866903008,2022-01-10,Family Farmhouse,Cottage,Vacation,1,81,64962.08
135246866903056,2022-01-24,Family Farmhouse,Cottage,Vacation,2,,
135246866903104,2022-01-22,Royal Suite,HotelRoom,Travel,3,84,67846.2
135246866903152,2022-09-23,Seaside Cottage,BeachHouse,Vacation,3,,
135246866903200,2022-02-14,Royal Suite,HotelRoom,Travel,3,89,67044.05
135246866903248,2022-01-29,Royal Suite,HotelRoom,Travel,1,84,78723.96
135246866903296,2022-03-10,Royal Suite,HotelRoom,Travel,3,67,60895.67
135246866903344,2022-06-24,Family Farmhouse,Cottage,Vacation,2,95,83120.45
135246866903392,2022-03-10,Family Farmhouse,Cottage,Vacation,,64,78676.06
135246866903440,2022-02-04,Family Farmhouse,Cottage,Vacation,2,76,77026.34
135246866903488,2022-07-02,Family Farmhouse,Cottage,Vacation,2,83,72716.95
135246866903536,2022-02-16,Executive Suite,HotelRoom,Travel,1,72,78045.25
135246866903584,2022-01-29,Royal Suite,HotelRoom,Travel,1,90,82270.47
135246866903632,2022-06-19,Family Farmhouse,Cottage,Vacation,1,70,85437.57
135246866903680,2022-04-21,Sunset Retreat,BeachHouse,Vacation,2,75,78701.98
135246866903728,2022-07-30,Urban Retreat,Cottage,Vacation,1,78,92216.91
135246866903776,2022-03-25,Family Farmhouse,Cottage,Vacation,2,76,86355.37
135246866903824,2022-05-20,Royal Suite,HotelRoom,Travel,1,82,86512.16
135246866903872,2022-05-11,Seaside Cottage,BeachHouse,Vacation,2,68,75213.77
135246866903920,,Family Farmhouse,Cottage,Vacation,1,82,67373.39
135246866903968,,Family Farmhouse,Cottage,Vacation,2,74,65881.95
135246866904016,2022-05-27,Urban Retreat,Cottage,Vacation,1,84,72313.3
135246866904064,2022-04-30,Family Farmhouse,Cottage,Vacation,2,90,66375.49
135246866904112,2022-02-22,Seaside Cottage,BeachHouse,Vacation,2,74,68449.95
135246866904160,2022-01-13,Executive Suite,HotelRoom,Travel,2,85,74191.5
135246866904208,2022-02-10,Seaside Cottage,BeachHouse,Vacation,2,80,85070.95
135246866904256,2022-01-23,Executive Suite,HotelRoom,Travel,1,78,83102.17
135246866904304,2022-10-06,Family Farmhouse,Cottage,Vacation,3,72,81834.2
135246866904352,2022-07-06,Urban Retreat,Cottage,Vacation,3,84,99705.72
135246866904400,2022-06-19,Family Farmhouse,Cottage,Vacation,2,86,68714.28
135246866904448,2022-05-18,Urban Retreat,Cottage,Vacation,2,,
135246866904496,2022-03-08,Sunset Retreat,BeachHouse,Vacation,1,80,76192.24
135246866904544,2022-01-07,Family Farmhouse,Cottage,Vacation,2,65,85027.57
135246866904592,2022-05-15,Family Farmhouse,Cottage,Vacation,2,,
135246866904640,2022-06-12,Seaside Cottage,BeachHouse,Vacation,3,92,84719.3
135246866904688,2022-07-15,Royal Suite,HotelRoom,Travel,3,92,72138.98
135246866904736,2022-01-22,Royal Suite,HotelRoom,Travel,2,88,79967.47
135246866904784,2022-02-07,Family Farmhouse,Cottage,Vacation,2,79,79573.01
135246866904832,2022-05-07,Seaside Cottage,BeachHouse,Vacation,3,72,80943.79
135246866904880,2022-06-30,Family Farmhouse,Cottage,Vacation,2,,
135246866904928,2022-01-13,Family Farmhouse,Cottage,Vacation,3,76,68665.99
135246866904976,2022-03-31,Family Farmhouse,Cottage,Vacation,2,74,79175.45
135246866905024,2022-05-09,Royal Suite,HotelRoom,Travel,4,92,71563.35
135246866905072,,Royal Suite,HotelRoom,Travel,2,68,69118.01
135246866905120,2022-01-04,Royal Suite,HotelRoom,Travel,2,85,88448.17
135246866905168,2022-04-22,Royal Suite,HotelRoom,Travel,1,72,82385.64
135246866905216,2022-05-24,Urban Retreat,Cottage,Vacation,1,83,67498.51
135246866905264,2022-06-20,Executive Suite,HotelRoom,Travel,2,88,70364.73
135246866905312,2022-01-20,Executive Suite,HotelRoom,Travel,3,84,72646.88
135246866905360,,Executive Suite,HotelRoom,Travel,1,86,89765.4
135246866905408,2022-06-15,Family Farmhouse,Cottage,Vacation,3,88,75730.17
135246866905456,2022-02-11,Executive Suite,HotelRoom,Travel,1,70,76820.79
135246866905504,2022-01-27,Royal Suite,HotelRoom,Travel,1,94,71305.01
135246866905552,2022-03-22,Royal Suite,HotelRoom,Travel,2,,
135246866905600,2022-04-27,Executive Suite,HotelRoom,Travel,3,81,76164.32
135246866905648,2022-06-12,Urban Retreat,Cottage,Vacation,2,,
135246866905696,2022-05-18,Royal Suite,HotelRoom,Travel,1,85,87487.45
135246866905744,2022-01-06,Executive Suite,HotelRoom,Travel,3,,
135246866905792,2022-05-10,Royal Suite,HotelRoom,Travel,3,79,74679.89
135246866905840,2022-01-16,Sunset Retreat,BeachHouse,Vacation,1,87,83926.73
135246866905888,2022-01-12,Family Farmhouse,Cottage,Vacation,3,82,82408.54
135246866905936,2022-07-15,Family Farmhouse,Cottage,Vacation,1,79,81799.35
135246866905984,2022-08-25,Family Farmhouse,Cottage,Vacation,3,64,74377.28
135246866906032,2022-01-05,Family Farmhouse,Cottage,Vacation,1,82,69400.02
135246866906080,2022-02-15,Royal Suite,HotelRoom,Travel,2,87,97321.01
135246866906128,2022-06-04,Family Farmhouse,Cottage,Vacation,1,94,88258.4
135246866906176,2022-05-20,Family Farmhouse,Cottage,Vacation,1,64,85767.48
135246866906224,2022-05-06,Seaside Cottage,BeachHouse,Vacation,2,75,85124.59
135246866906272,2022-04-28,Urban Retreat,Cottage,Vacation,3,73,82228.46
135246866906320,2022-03-30,Family Farmhouse,Cottage,Vacation,2,69,75072.17
135246866906368,2022-03-08,Royal Suite,HotelRoom,Travel,2,94,62256.83
135246866906416,2022-02-12,Royal Suite,HotelRoom,Travel,4,,
135246866906464,2022-01-31,Seaside Cottage,BeachHouse,Vacation,2,98,66481.76
135246866906512,2022-01-10,Seaside Cottage,BeachHouse,Vacation,1,94,86427.4
135246866906560,2022-08-25,Urban Retreat,Cottage,Vacation,1,75,72236.49
135246866906608,2022-01-06,Family Farmhouse,Cottage,Vacation,2,76,74847.66
135246866906656,2022-04-16,Royal Suite,HotelRoom,Travel,2,84,88026.22
135246866906704,2022-02-04,Family Farmhouse,Cottage,Vacation,2,72,60157.77
135246866906752,2022-09-08,Royal Suite,HotelRoom,Travel,1,,
135246866906800,2022-06-12,Family Farmhouse,Cottage,Vacation,1,88,87251.54
135246866906848,2022-06-20,Urban Retreat,Cottage,Vacation,2,85,88467.05
135246866906896,2022-02-10,Executive Suite,HotelRoom,Travel,2,94,87396.4
135246866906944,2022-06-05,Royal Suite,HotelRoom,Travel,,68,93468.36
135246866906992,2022-02-27,Urban Retreat,Cottage,Vacation,3,67,75930.09
135246866907040,2022-05-11,Urban Retreat,Cottage,Vacation,3,95,84592.51
135246866907088,2022-03-21,Royal Suite,HotelRoom,Travel,2,,
135246866956352,2022-01-11,Family Farmhouse,Cottage,Vacation,1,71,82478.27
135246866956400,2022-04-02,Seaside Cottage,BeachHouse,Vacation,1,66,84513.18
135246866956448,2022-03-26,Royal Suite,HotelRoom,Travel,2,76,81887.92
135246866956496,2022-01-06,Royal Suite,HotelRoom,Travel,3,76,80889.1
135246866956544,2022-02-21,Royal Suite,HotelRoom,Travel,1,,
135246866956592,,Royal Suite,HotelRoom,Travel,1,71,66238.03
135246866956640,2022-05-14,Royal Suite,HotelRoom,Travel,4,84,89996.07
135246866956688,2022-03-12,Family Farmhouse,Cottage,Vacation,2,67,85472.02
135246866956736,2022-02-22,Family Farmhouse,Cottage,Vacation,,74,87178.48
135246866956784,2022-04-24,Family Farmhouse,Cottage,Vacation,1,69,91020.1
135246866956832,2022-04-18,Executive Suite,HotelRoom,Travel,3,76,60059.69
135246866956880,2022-06-16,Family Farmhouse,Cottage,Vacation,2,99,74047.8
135246866956928,,Urban Retreat,Cottage,Vacation,1,93,79807.14
135246866956976,2022-01-15,Royal Suite,HotelRoom,Travel,2,70,68303.48
135246866957024,2022-03-10,Executive Suite,HotelRoom,Travel,2,,
135246866957072,2022-06-29,Family Farmhouse,Cottage,Vacation,1,70,76814.92
135246866957120,2022-06-10,Family Farmhouse,Cottage,Vacation,2,84,78960.37
135246866957168,2022-04-07,Royal Suite,HotelRoom,Travel,1,82,74277.35
135246866957216,,Executive Suite,HotelRoom,Travel,1,80,86485.05
135246866957264,2022-02-13,Urban Retreat,Cottage,Vacation,2,82,71756.71
135246866957312,,Family Farmhouse,Cottage,Vacation,2,67,83012.24
135246866957360,2022-05-07,Royal Suite,HotelRoom,Travel,2,94,73049.7
135246866957408,2022-03-25,Urban Retreat,Cottage,Vacation,2,88,74959.87
135246866957456,2022-02-24,Family Farmhouse,Cottage,Vacation,2,89,83370.72
135246866957504,2022-02-17,Family Farmhouse,Cottage,Vacation,2,64,75759.83
135246866957552,2022-02-23,Royal Suite,HotelRoom,Travel,2,87,87015.34
135246866957600,2022-04-23,Family Farmhouse,Cottage,Vacation,2,,
135246866957648,2022-01-05,Seaside Cottage,BeachHouse,Vacation,1,79,74680.75
135246866957696,2022-02-10,Executive Suite,HotelRoom,Travel,2,84,63848.69
135246866957744,2022-03-22,Royal Suite,HotelRoom,Travel,2,97,98131.18
135246866957792,2022-01-16,Executive Suite,HotelRoom,Travel,3,83,74557.73
135246866957840,2022-02-19,Royal Suite,HotelRoom,Travel,2,83,70766.88
135246866957888,2022-04-15,Seaside Cottage,BeachHouse,Vacation,3,73,97019.46
135246866957936,2022-02-15,Royal Suite,HotelRoom,Travel,1,60,81887.79
135246866957984,2022-06-15,Royal Suite,HotelRoom,Travel,2,77,72140.99
135246866958032,2022-02-08,Family Farmhouse,Cottage,Vacation,2,73,87028.82
135246866958080,2022-02-10,Family Farmhouse,Cottage,Vacation,2,76,93827.89
135246866958128,2022-03-04,Royal Suite,HotelRoom,Travel,2,93,79118.09
135246866958176,2022-02-17,Family Farmhouse,Cottage,Vacation,2,96,74128.62
135246866958224,2022-01-31,Royal Suite,HotelRoom,Travel,2,70,80474.53
135246866958272,2022-01-13,Royal Suite,HotelRoom,Travel,1,88,71084.87
135246866958320,2022-02-13,Royal Suite,HotelRoom,Travel,1,83,93220.33
135246866958368,2022-06-06,Family Farmhouse,Cottage,Vacation,3,92,80002.33
135246866958416,2022-03-03,Royal Suite,HotelRoom,Travel,1,68,76261.24
135246866958464,2022-03-30,Royal Suite,HotelRoom,Travel,1,77,78120.97
135246866958512,2022-05-22,Royal Suite,HotelRoom,Travel,2,96,73825.25
135246866958560,2022-02-07,Family Farmhouse,Cottage,Vacation,3,72,74187.42
135246866958608,2022-05-04,Family Farmhouse,Cottage,Vacation,1,69,72183.48
135246866958656,2022-01-18,Royal Suite,HotelRoom,Travel,1,92,76278.49
135246866958704,2022-01-08,Family Farmhouse,Cottage,Vacation,1,84,80380.13
135246866958752,2022-08-23,Urban Retreat,Cottage,Vacation,3,,
135246866958800,2022-01-20,Family Farmhouse,Cottage,Vacation,2,78,84956.87
135246866958848,2022-02-05,Executive Suite,HotelRoom,Travel,2,97,87100.78
135246866958896,2022-02-10,Family Farmhouse,Cottage,Vacation,3,76,86085.41
135246866958944,2022-06-11,Family Farmhouse,Cottage,Vacation,1,87,81947.34
135246866958992,,Executive Suite,HotelRoom,Travel,3,61,83494.2
135246866959040,2022-02-21,Royal Suite,HotelRoom,Travel,4,81,78654.2
135246866959088,2022-01-25,Family Farmhouse,Cottage,Vacation,2,76,79969.07
135246866959136,2022-09-20,Urban Retreat,Cottage,Vacation,1,97,68537.33
135246866959184,2022-04-09,Executive Suite,HotelRoom,Travel,2,83,85208.48
135246866959232,2022-01-07,Royal Suite,HotelRoom,Travel,2,78,66469.8
135246866959280,2022-01-07,Family Farmhouse,Cottage,Vacation,2,65,72235.42
135246866959328,2022-05-13,Royal Suite,HotelRoom,Travel,2,81,97233.61
135246866959376,,Royal Suite,HotelRoom,Travel,2,84,63804.54
135246866959424,2022-02-25,Royal Suite,HotelRoom,Travel,3,85,63653.45
135246866959472,2022-03-13,Family Farmhouse,Cottage,Vacation,3,82,93071.09
135246866959520,2022-03-20,Sunset Retreat,BeachHouse,Vacation,2,83,91924.46
135246866959568,2022-03-24,Seaside Cottage,BeachHouse,Vacation,3,85,98933.29
135246866959616,2022-04-16,Royal Suite,HotelRoom,Travel,4,75,83605.55
135246866959664,2022-05-13,Royal Suite,HotelRoom,Travel,1,72,93772.47
135246866959712,2022-06-09,Family Farmhouse,Cottage,Vacation,2,85,78560.85
135246866959760,2022-03-08,Royal Suite,HotelRoom,Travel,,81,73960.14
135246866959808,2022-01-23,Executive Suite,HotelRoom,Travel,2,60,88369.54
135246866959856,2022-03-28,Family Farmhouse,Cottage,Vacation,1,81,72806.43
135246866959904,2022-04-27,Family Farmhouse,Cottage,Vacation,1,96,88414.23
135246866959952,2022-04-30,Royal Suite,HotelRoom,Travel,2,81,82194.85
135246866960000,2022-03-30,Family Farmhouse,Cottage,Vacation,2,68,82164.35
135246866960048,2022-09-11,Family Farmhouse,Cottage,Vacation,2,79,87195.09
135246866960096,2022-04-08,Family Farmhouse,Cottage,Vacation,2,71,81439.6
135246866960144,2022-06-02,Urban Retreat,Cottage,Vacation,3,65,75629.76
135246866960192,2022-01-31,Family Farmhouse,Cottage,Vacation,1,81,63770.75
135246866960240,2022-02-22,Executive Suite,HotelRoom,Travel,2,85,85044.81
135246866960288,2022-04-23,Royal Suite,HotelRoom,Travel,3,76,74304.1
135246866960336,2022-03-24,Royal Suite,HotelRoom,Travel,3,,
135246866960384,2022-02-06,Royal Suite,HotelRoom,Travel,2,97,60851.0
135246866960432,2022-01-10,Royal Suite,HotelRoom,Travel,2,81,81978.77
135246866960480,2022-01-22,Family Farmhouse,Cottage,Vacation,4,89,85953.48
135246866960528,2022-02-19,Family Farmhouse,Cottage,Vacation,4,80,74478.18
135246866960576,2022-01-06,Family Farmhouse,Cottage,Vacation,2,97,96791.31
135246866960624,,Sunset Retreat,BeachHouse,Vacation,1,84,80280.84
135246866960672,2022-06-30,Royal Suite,HotelRoom,Travel,1,81,67539.66
135246866960720,2022-05-10,Royal Suite,HotelRoom,Travel,2,82,86120.91
135246866960768,2022-01-11,Seaside Cottage,BeachHouse,Vacation,2,97,75082.03
135246866960816,2022-02-09,Family Farmhouse,Cottage,Vacation,2,62,90125.9
135246866960864,2022-06-09,Royal Suite,HotelRoom,Travel,1,77,76945.61
135246866960912,2022-01-10,Royal Suite,HotelRoom,Travel,2,67,70201.35
135246866960960,2022-01-08,Family Farmhouse,Cottage,Vacation,2,84,80268.79
135246866961008,2022-02-25,Sunset Retreat,BeachHouse,Vacation,1,72,85697.08
135246866961056,2022-05-17,Royal Suite,HotelRoom,Travel,1,91,81832.99
135246866961104,2022-01-17,Royal Suite,HotelRoom,Travel,2,71,63294.11
135246866961152,2022-08-16,Seaside Cottage,BeachHouse,Vacation,1,87,95750.92
135246866961200,2022-02-28,Executive Suite,HotelRoom,Travel,3,76,81530.29
135246866961248,2022-03-16,Urban Retreat,Cottage,Vacation,3,79,90819.92
135246866961296,2022-03-03,Royal Suite,HotelRoom,Travel,,70,80990.22
135246866961344,2022-02-19,Royal Suite,HotelRoom,Travel,1,60,69905.65
135246866961392,2022-07-07,Seaside Cottage,BeachHouse,Vacation,2,,
135246866961440,2022-02-07,Family Farmhouse,Cottage,Vacation,1,99,75649.45
135246866961488,2022-01-22,Family Farmhouse,Cottage,Vacation,1,67,99285.42
135246866961536,2022-02-24,Royal Suite,HotelRoom,Travel,1,82,80414.92
135246866961584,2022-06-12,Royal Suite,HotelRoom,Travel,2,77,78983.04
135246866961632,2022-04-20,Royal Suite,HotelRoom,Travel,1,,
135246866961680,,Royal Suite,HotelRoom,Travel,1,80,67628.21
135246866961728,2022-02-23,Executive Suite,HotelRoom,Travel,3,,
135246866961776,2022-05-28,Family Farmhouse,Cottage,Vacation,1,,
135246866961824,2022-05-04,Urban Retreat,Cottage,Vacation,2,79,81362.28
135246866961872,2022-04-12,Royal Suite,HotelRoom,Travel,1,97,84397.59
135246866961920,2022-02-03,Family Farmhouse,Cottage,Vacation,2,82,80387.35
135246866961968,2022-05-17,Royal Suite,HotelRoom,Travel,2,84,74244.04
135246866962016,2022-04-27,Family Farmhouse,Cottage,Vacation,4,74,67060.0
135246866962064,,Family Farmhouse,Cottage,Vacation,1,76,86145.3
135246866962112,2022-04-30,Royal Suite,HotelRoom,Travel,1,70,88124.26
135246866962160,2022-02-20,Royal Suite,HotelRoom,Travel,1,86,77740.32
135246866962208,2022-06-04,Royal Suite,HotelRoom,Travel,1,81,66871.13
135246866962256,2022-07-03,Family Farmhouse,Cottage,Vacation,1,,
135246866962304,2022-03-22,Royal Suite,HotelRoom,Travel,1,70,68530.08
135246866962352,2022-01-24,Executive Suite,HotelRoom,Travel,1,77,68813.11
135246866962400,,Royal Suite,HotelRoom,Travel,2,69,86511.55
135246866962448,2022-01-20,Royal Suite,HotelRoom,Travel,1,78,83159.35
135246866962496,2022-03-05,Seaside Cottage,BeachHouse,Vacation,1,69,97434.51
135246866962544,2022-03-15,Family Farmhouse,Cottage,Vacation,2,70,90267.38
135246866962592,2022-10-12,Family Farmhouse,Cottage,Vacation,2,,
135246866962640,2022-01-22,Royal Suite,HotelRoom,Travel,2,88,67777.83
135246866962688,2022-04-24,Family Farmhouse,Cottage,Vacation,3,92,71674.51
135246866962736,2022-04-20,Family Farmhouse,Cottage,Vacation,1,94,64489.84
135246866962784,2022-05-03,Family Farmhouse,Cottage,Vacation,4,89,90181.05
135246866962832,2022-03-09,Royal Suite,HotelRoom,Travel,3,80,64707.32
135246866962880,2022-09-11,Family Farmhouse,Cottage,Vacation,1,75,98605.35
135246866962928,2022-03-09,Executive Suite,HotelRoom,Travel,2,82,83630.18
135246866962976,2022-01-13,Executive Suite,HotelRoom,Travel,3,,
135246866963024,2022-07-19,Royal Suite,HotelRoom,Travel,3,,
135246866963072,2022-02-08,Seaside Cottage,BeachHouse,Vacation,3,86,75557.36
135246866963120,2022-05-30,Royal Suite,HotelRoom,Travel,1,62,81699.28
135246866963168,2022-06-09,Royal Suite,HotelRoom,Travel,2,82,79516.11
135246866963216,2022-06-29,Royal Suite,HotelRoom,Travel,2,92,95145.94
135246866963264,2022-05-04,Family Farmhouse,Cottage,Vacation,2,96,63625.19
135246866963312,2022-02-13,Seaside Cottage,BeachHouse,Vacation,2,97,60921.75
135246866963360,2022-05-03,Royal Suite,HotelRoom,Travel,1,,
135246866963408,2022-02-08,Seaside Cottage,BeachHouse,Vacation,1,69,82448.45
135246866963456,2022-04-19,Family Farmhouse,Cottage,Vacation,2,71,75936.66
135246866963504,2022-05-31,Royal Suite,HotelRoom,Travel,1,72,73674.24
135246866963552,2022-04-26,Executive Suite,HotelRoom,Travel,2,87,93224.8
135246866963600,2022-01-02,Family Farmhouse,Cottage,Vacation,2,61,72228.53
135246866963648,2022-01-30,Family Farmhouse,Cottage,Vacation,2,91,91234.61
135246866963696,2022-04-11,Royal Suite,HotelRoom,Travel,2,75,91160.6
135246866963744,2022-01-03,Family Farmhouse,Cottage,Vacation,3,67,68677.91
135246866963792,2022-02-10,Urban Retreat,Cottage,Vacation,3,62,90909.04
135246866963840,2022-01-31,Royal Suite,HotelRoom,Travel,2,74,65805.69
135246866963888,2022-05-30,Royal Suite,HotelRoom,Travel,1,93,82453.4
135246866963936,2022-07-09,Family Farmhouse,Cottage,Vacation,1,77,75469.03
135246866963984,2022-04-16,Family Farmhouse,Cottage,Vacation,2,91,64153.61
135246866964032,2022-01-03,Royal Suite,HotelRoom,Travel,2,96,87311.82
135246866964080,2022-02-24,Executive Suite,HotelRoom,Travel,2,71,98973.56
135246866964128,2022-03-14,Family Farmhouse,Cottage,Vacation,3,89,66271.12
135246866964176,2022-01-24,Urban Retreat,Cottage,Vacation,1,70,84449.24
135246866964224,,Royal Suite,HotelRoom,Travel,1,63,64488.84
135246866964272,2022-01-16,Family Farmhouse,Cottage,Vacation,2,69,74578.5
135246866964320,2022-05-18,Royal Suite,HotelRoom,Travel,2,92,73707.01
